MID,IOS_score,IOS_group,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
837.0,7.0,HighIOS,"[ 4.02163267e-02  5.03682382e-02  7.99924955e-02  1.06421088e-04
 -1.20054759e-01  8.20539966e-02  8.73378664e-02  1.58752486e-01
 -2.73914374e-02 -1.44334450e-01  1.03536904e-01 -9.13909674e-02
  2.33502151e-03  3.95236490e-03 -9.47018191e-02  9.03729573e-02
  5.53954504e-02 -1.40769258e-01 -9.32286233e-02  2.70935856e-02
  1.06383309e-01  1.65069953e-01  4.88851313e-03  5.91739751e-02
  1.87838990e-02 -1.69466585e-02  6.52300892e-03 -4.35885713e-02
  1.11514486e-01  8.04334953e-02  1.24988027e-01  9.42940917e-03
 -2.08982956e-02  7.27076679e-02 -5.38369603e-02  1.75657988e-01
 -8.38069990e-03  7.91668668e-02  8.83495063e-02 -1.44307241e-01
  4.92084622e-02  1.07725255e-01 -3.50502804e-02  1.29832089e-01
  7.03920797e-02 -1.71068043e-01  5.76523021e-02  7.39580542e-02
  1.04751691e-01 -2.07136385e-02]","[ 0.11675096 -0.00334149 -0.00737685 -0.06873479 -0.07005486  0.09480313
  0.06163827  0.05769643 -0.07474317 -0.05242507  0.18015158 -0.14942382
  0.05716905  0.08901354  0.02119941  0.09133936  0.03466583 -0.19259234
 -0.06968298  0.04947283  0.1702485   0.24881999  0.07324961  0.04321395
  0.04603884 -0.1889426   0.05832294 -0.01470332  0.07308729  0.12355942
  0.13582374  0.04706693 -0.01416445  0.13718306 -0.07667238  0.16594043
 -0.07708499  0.09080232  0.03653109 -0.10343588  0.16554938  0.09244426
 -0.1354869   0.25849664  0.05696185 -0.11625531 -0.00946889  0.19753069
  0.08349153 -0.10612753]",both,0.4714939318524913,2.770133093930781,0.803
841.0,7.0,HighIOS,"[ 0.27243206  0.11711147  0.31861117  0.04343431  0.01518221  0.03876116
  0.06577215  0.06838658  0.04728416 -0.12635706  0.04495806  0.16407667
 -0.02679133  0.12090418 -0.17152347  0.06353083 -0.11828064 -0.15107729
 -0.07089603 -0.08712555 -0.25094816 -0.03585394 -0.24313726 -0.11561961
  0.2308019  -0.09491333 -0.0463613  -0.02871108  0.0787676   0.25609353
  0.37108743 -0.18342881 -0.00084184 -0.0112049   0.17857067  0.20015244
 -0.06301934 -0.10477414  0.19676703  0.00219027 -0.06359202 -0.09181652
  0.07503203 -0.15623438 -0.04241168 -0.1718015   0.00318879 -0.0147218
 -0.08667549  0.01063534]","[ 0.22354972  0.06322215  0.2698156   0.04424986 -0.04071712  0.06453408
  0.02029155  0.06261344  0.02049537 -0.08741867  0.04853966  0.15016301
  0.01142132  0.08268219 -0.14939284  0.05719349 -0.08622599 -0.10666301
 -0.03097687 -0.05276566 -0.20454705 -0.06722683 -0.21100171 -0.06362114
  0.19758336 -0.07650103 -0.05014146 -0.01486643  0.11784511  0.23620725
  0.29256102 -0.12408672 -0.00618329  0.02091475  0.12788324  0.17057805
 -0.05926761 -0.08512161  0.16967154 -0.03908698 -0.047134   -0.06124636
  0.01784297 -0.15012413 -0.02162388 -0.1475115  -0.02049701  0.02120827
 -0.02718093 -0.00884918]",both,0.25300854182961874,1.5556779280304909,0.979
846.0,6.0,HighIOS,"[ 0.02876903 -0.02027603  0.09791794  0.00971171 -0.01025444  0.138985
  0.01827152  0.02833418 -0.09836177 -0.13066041  0.09275624 -0.10827179
 -0.06770612  0.03751742 -0.02395476  0.09500524 -0.03341989 -0.06729098
 -0.01425377 -0.00093628  0.13160907  0.02639814  0.00929703  0.02255834
  0.11162104 -0.05278359  0.15512885 -0.07910848  0.06449968  0.1226595
  0.08969856 -0.05479389 -0.02513369  0.01837008 -0.00338861  0.04164675
  0.06228495  0.10482744  0.11965853 -0.09449401 -0.03083521  0.13016097
  0.04381643  0.06075177  0.04474978 -0.066222    0.08540835  0.15003937
  0.07293051  0.04146337]","[ 2.06177711e-01 -8.22202489e-02  1.76418453e-01 -5.43198064e-02
 -2.98123397e-02  3.04502789e-02  5.32916039e-02  1.08609796e-01
 -3.37543450e-02 -8.88526291e-02  1.57207310e-01 -5.64457290e-02
  1.13859894e-02  1.14613287e-01  4.25809361e-02  1.20098643e-01
  7.87255615e-02 -2.10968807e-01 -4.88221794e-02  8.99929106e-02
  1.08011052e-01  1.27983838e-01  9.85225886e-02  3.85282934e-02
  1.34996176e-01 -1.48433417e-01  2.91037634e-02 -6.05737679e-02
  9.20777321e-02  5.49278595e-03  1.32764637e-01  8.47630945e-05
 -2.14344487e-02  1.30845103e-02 -1.57831293e-02  5.42352237e-02
  6.08862378e-03  1.16919979e-01  1.40516698e-01 -3.14280912e-02
  4.44351919e-02  7.95950890e-02  6.70807436e-03  1.49196118e-01
  8.73664021e-02 -9.25836042e-02  1.08613521e-01  1.17705375e-01
  1.55164093e-01 -1.44665334e-02]",both,0.49188804002188213,2.91400761064142,0.705
854.0,7.0,HighIOS,"[ 0.04062429  0.03766461  0.13262996  0.12872371 -0.01863185  0.1717085
 -0.01088369  0.08256038 -0.06622862 -0.12939504  0.06185564 -0.08065248
 -0.01750306  0.00702793  0.05275184  0.02610705 -0.12406814 -0.19780175
 -0.02316634 -0.04068937  0.08169033  0.08772931  0.04884056 -0.00921292
  0.19625026  0.04443107  0.27044266 -0.00782657  0.0951019   0.0810273
  0.17770505 -0.0247003   0.00728581  0.03184645 -0.0262867   0.13406327
  0.11230843  0.01603636  0.13964672 -0.08189675 -0.03931209  0.03495634
  0.01433906  0.04771623  0.02253548 -0.07412376  0.1375044   0.12096441
  0.07383791  0.00174991]","[ 0.02722511 -0.00056166  0.17013176  0.01505372 -0.02227385  0.0483493
 -0.0557628   0.07221127 -0.01357841 -0.08263054  0.12213269 -0.06696805
 -0.04768172 -0.00611099  0.08932534  0.05079766 -0.02803435 -0.13788459
 -0.06753912  0.0946315   0.08197233  0.11865225 -0.00622911  0.06628759
  0.08028701 -0.08321975  0.05746096 -0.0496739   0.07092623  0.0380408
  0.10167156 -0.00087845  0.00755055  0.04772564  0.0488236   0.13581511
  0.07266548  0.08280308  0.2260906  -0.0704516  -0.05315319  0.0904911
 -0.00272475  0.05240937  0.03794098 -0.08679089  0.07424331  0.05461029
  0.06700573  0.02613392]",both,0.453994203723016,2.403206462506205,0.743
859.0,7.0,HighIOS,"[ 0.0769723  -0.0237894   0.11426132  0.0107072   0.01591512  0.02879087
 -0.08083984  0.02827712 -0.0144053  -0.0607467   0.10882246 -0.08288366
 -0.01153038  0.02470349 -0.01480389  0.06061112 -0.00083539 -0.06063489
 -0.08044969  0.05571262  0.08025462  0.11400159 -0.00461407  0.04294062
  0.04205724 -0.01680121  0.08368428 -0.05203948  0.05971177  0.08472148
  0.10696571 -0.04894549 -0.02910738  0.0374951  -0.00630726  0.09879703
  0.05768652  0.13482092  0.11716419 -0.09033189  0.01583092  0.11707133
  0.05895294  0.03648622  0.08498193 -0.03004632  0.00262181  0.11949649
  0.02821587  0.0091542 ]","[ 0.04830126  0.02550997  0.08159126  0.01965664  0.07469101  0.0513513
 -0.05522332  0.00216736 -0.08132891 -0.08269807  0.09410351 -0.06889623
 -0.0703285   0.04384318 -0.01959871  0.08707134 -0.03838256 -0.00805956
 -0.04925043  0.08860195  0.09049089  0.14496535  0.03511943  0.05344234
  0.01114237 -0.03876751  0.05403141 -0.03510759  0.08978906  0.05448793
  0.06470574 -0.05068889 -0.0155182   0.01516047 -0.00964065  0.04093943
  0.05912561  0.1174292   0.10271065 -0.08878377  0.00606835  0.09786249
  0.04317113  0.08446725  0.08904572 -0.04128563  0.04027728  0.1026612
  0.02771962  0.01269843]",both,0.2103449684809366,1.2273690346628428,0.898
860.0,6.0,HighIOS,"[ 0.09486494 -0.01689398  0.08520055  0.0704072   0.02097912  0.02075442
 -0.02792572  0.06788803 -0.09588373 -0.10842868  0.1298506  -0.05623169
 -0.02898799  0.10339681 -0.07751933  0.07052667  0.03778057 -0.0107099
 -0.08732489  0.0032316   0.09657889  0.09068892 -0.08186775  0.02629945
  0.02057037 -0.0401851   0.09533463 -0.0178631   0.03346442  0.08272573
  0.06992978 -0.07152293 -0.04098098  0.04871101  0.00019077  0.03843145
  0.02026537  0.0962092   0.07919177 -0.06067756  0.00772409  0.10201988
  0.03502702  0.10474586  0.07359004 -0.03200491 -0.01298517  0.07647125
 -0.00875007 -0.00848463]","[ 0.04484211 -0.01786998  0.22118281  0.02430818  0.04176087  0.16485246
 -0.07865035  0.04090377 -0.10281699 -0.063745    0.11961346 -0.07747857
 -0.0465303   0.04707574 -0.02175347  0.03432799 -0.02870429 -0.15875345
 -0.1054215   0.02495233  0.11315599  0.07618452  0.00260688 -0.00404351
  0.1628964  -0.00247813  0.17979951 -0.02960776  0.14609377  0.01989817
  0.15438706 -0.09041398 -0.04654764  0.00377764  0.02434803  0.15831165
  0.0239602   0.06465327  0.09574454 -0.04642074  0.00360761 -0.01839627
  0.09949369  0.04107266 -0.00399469 -0.06687475  0.13547173  0.16700989
 -0.02270536 -0.03392804]",both,0.4758173258732639,2.584009437356144,0.669
862.0,6.0,HighIOS,"[ 0.11713081 -0.00161327  0.15119113  0.00632974  0.00614751  0.061088
  0.00320821  0.09412651 -0.0953496  -0.14767465  0.13521902 -0.09344692
 -0.0060028   0.05673462 -0.01675433  0.07150865 -0.03816199 -0.14797467
 -0.09249194  0.07368607  0.09079452  0.10695441 -0.01717714  0.04172581
  0.08311991 -0.00457418  0.0701689  -0.05311944  0.08356432  0.05508393
  0.0452797  -0.03652155 -0.01999071  0.00816658 -0.0061945   0.11063965
  0.04733225  0.09363817  0.08366007 -0.08463021  0.0237946   0.09793428
  0.03571409  0.09936114  0.02983533 -0.04661117  0.06684572  0.11599105
  0.02265697 -0.01305164]","[ 0.12794635  0.0389234   0.1307851   0.00876613  0.02539292  0.08593045
 -0.01001185  0.05945887 -0.05052156 -0.11241934  0.112419   -0.03384366
 -0.0201731   0.04021714 -0.04360801  0.04236345 -0.09303225 -0.13095109
 -0.03007175  0.00025481  0.04692889  0.11204952 -0.11153292 -0.02000671
  0.07223514 -0.05380237  0.03982073 -0.04657001  0.03307942  0.11645944
  0.11524443 -0.02132892  0.00831019  0.014129    0.01166264  0.08491489
  0.00988937  0.06612676  0.09644558 -0.05079923 -0.01739018  0.06187909
  0.02646096  0.04227864  0.07900161 -0.08389486  0.03640709  0.09944892
  0.03365614  0.0715317 ]",both,0.2828837472053488,1.6841710209846497,0.85
864.0,6.0,HighIOS,"[ 0.03079267 -0.00282442  0.07911008  0.02660436  0.05396762  0.07281459
 -0.04519395  0.07966026 -0.03520088 -0.03747398  0.11320654 -0.1684189
 -0.00411997  0.05662784  0.07309646  0.1360162  -0.03164201 -0.07056878
 -0.03063744  0.01079245  0.08414257  0.05864316 -0.1501376   0.0188626
  0.02104597 -0.01836927  0.15462904 -0.12725337  0.00370266  0.01574962
  0.0252296  -0.01519702  0.04901702  0.02834009 -0.10361505  0.10427788
  0.08483224  0.10270373  0.02034819 -0.13020392  0.0911435   0.13666232
  0.12205274  0.09553408 -0.02967809 -0.08333872  0.01784383  0.11763266
 -0.05085886 -0.0179315 ]","[-0.02659724 -0.1296345   0.09318981 -0.01444602 -0.00708432  0.23256071
  0.072557    0.10858472  0.13129525  0.11539971  0.07667584  0.02282456
 -0.054035    0.02240879 -0.20440966  0.1995949   0.22573434 -0.00237729
 -0.39551094  0.14741482  0.09754918  0.11098818 -0.08562664  0.09415195
  0.08599877 -0.21962488 -0.22957985  0.27470443 -0.00383503  0.16636048
 -0.00343303  0.05689848  0.00777494  0.16247275  0.04635514 -0.00174258
 -0.13887952  0.01324703 -0.10767239 -0.12030312 -0.14433648  0.05160628
 -0.12848246 -0.04227101 -0.10142241 -0.07495522 -0.2370316   0.00185038
  0.26522183 -0.2003711 ]",both,1.1602628184079669,6.463701196946204,-0.029
865.0,7.0,HighIOS,"[ 0.13308692  0.08243556  0.08662617  0.10766302  0.25624022  0.16972095
 -0.0350989  -0.11735186  0.02281967  0.03549188  0.00307853 -0.05115196
 -0.03786758  0.13782708 -0.15132003 -0.01997641 -0.29411453  0.15108916
 -0.04414367 -0.01392976  0.14700948  0.14558794 -0.02269229 -0.03096681
 -0.15961805 -0.02462601  0.0775506   0.16009866 -0.0923726   0.08515337
 -0.07755637 -0.0128678  -0.0561856  -0.15359744 -0.02145835 -0.38801527
  0.05811761 -0.03359956  0.09563784 -0.19360074 -0.19983569  0.00492086
  0.10233168  0.07551041  0.06217132  0.17115492 -0.09238939  0.02856041
 -0.02666538  0.03199328]","[ 0.20164296  0.02511601  0.07207153  0.04999754  0.2159184   0.22848104
 -0.09487481 -0.16109085  0.02842746  0.0775915  -0.07437908  0.04543255
 -0.03777619  0.27278194 -0.13277516  0.02749079 -0.34844962  0.1902784
 -0.08727809  0.02815547  0.18372628  0.18764547  0.11784022 -0.10561426
 -0.12971777 -0.12378083  0.07735503  0.05101689 -0.04952619  0.04265556
 -0.06026338  0.07642389 -0.0607086  -0.15949261  0.02514189 -0.34198922
  0.18255195  0.10498607  0.09741659 -0.1022993  -0.22711289  0.118729
  0.06171967  0.20256525  0.02582428  0.11275905 -0.22101949  0.04005168
 -0.05769655  0.07331542]",both,0.48380628623603233,2.801574347540736,0.875
869.0,5.0,HighIOS,"[ 0.15285912  0.04959968 -0.07825153  0.10134992  0.04138916  0.12785716
 -0.09914377  0.10042583 -0.24621059 -0.16846564  0.02406502  0.00163189
  0.12962368  0.04413539  0.02321229  0.0579745   0.05466991 -0.18041642
 -0.07781512  0.01521927  0.30387414  0.0552818  -0.06121608  0.18842639
  0.2152794  -0.00712042  0.17041531  0.08134958  0.0458065   0.00664235
  0.03371844  0.0709835  -0.10735719  0.00450075 -0.10452884 -0.05491955
 -0.05402174  0.04684823 -0.06008633  0.02214352 -0.0027599  -0.12697566
  0.09703555  0.1239007   0.16948014  0.00938798  0.06826317  0.25384265
  0.0233356  -0.00570242]","[ 0.01357544 -0.08667548  0.09562612  0.04070881  0.00056874  0.07544804
 -0.09964693  0.06951734 -0.15481165 -0.13972256  0.07863783 -0.00183003
  0.053458    0.08366705  0.01240388  0.12161577  0.13812104 -0.15728547
 -0.1129481   0.05321372  0.12900609  0.08304587 -0.02110755  0.10686673
  0.19155012 -0.12793408  0.26401663  0.09354408  0.13895744  0.10145328
  0.17463498 -0.03661116 -0.14148816 -0.0005399  -0.02528665  0.04951332
 -0.0532085   0.12910436  0.04087424 -0.09637683 -0.00498221  0.02767439
  0.05957411  0.17244336  0.08556756 -0.0487943   0.05866928  0.25094602
  0.10157342 -0.11308792]",both,0.5737174793446244,3.3023463170975447,0.731
870.0,5.0,HighIOS,"[ 0.11453575 -0.02248747  0.06638466  0.01386969  0.01876643  0.070656
 -0.05429801  0.04145036 -0.03546226 -0.14297391  0.09274634 -0.08749257
 -0.0651112   0.0474269   0.00650138  0.05969258 -0.02193218 -0.07621265
 -0.08129384  0.06172523  0.13285637  0.10680429 -0.02232958  0.02839576
  0.01742112 -0.02766417  0.04240409 -0.06050455  0.07111298  0.06071084
  0.07468306 -0.0360263   0.00533597 -0.01552764  0.01381933  0.03894902
  0.05663773  0.13028476  0.12521826 -0.08888716 -0.03648968  0.09586676
  0.09502298  0.07863934  0.04347784 -0.03419788  0.05430089  0.09119946
  0.05075425  0.04098172]","[ 0.10360964 -0.00113759  0.148276   -0.01714023  0.00919599  0.0652274
 -0.03909399  0.05606586 -0.03727274 -0.09992145  0.0820618  -0.07047334
 -0.00321888  0.04866756 -0.03106207  0.07794586  0.00812587 -0.10402308
 -0.06517106  0.03836416  0.10082016  0.10501304 -0.03846202  0.04452254
  0.0390446  -0.00855518  0.06284879 -0.03707675  0.03820614  0.08007101
  0.08896539 -0.0193934   0.00696835 -0.01685959 -0.04704397  0.05398395
  0.03374213  0.09750147  0.13930129 -0.103623    0.02316302  0.08943152
  0.06176732  0.08935624  0.08202218 -0.04637926  0.05272955  0.1019598
  0.06445497 -0.00793307]",both,0.1987932469028992,1.1118321479298174,0.917
872.0,7.0,HighIOS,"[ 0.01084972  0.00760018  0.1843488   0.08080849  0.0858238   0.0804478
 -0.06090793  0.02277228 -0.12101007  0.00762118  0.1150391   0.06382086
 -0.11113586 -0.0489612   0.10892266  0.10528354  0.03511958  0.03986762
 -0.09080447  0.14934053  0.15435228  0.18409999  0.01805724 -0.06088167
  0.06378663 -0.11383359 -0.0394551  -0.12254318  0.12879306 -0.03919038
 -0.10677738  0.03648982  0.00634722 -0.03048062 -0.06466237  0.13570072
 -0.10400394  0.05776106  0.25005165 -0.07818392  0.14200649  0.02919079
  0.04226895  0.16156729  0.09205367 -0.10895851  0.04036228  0.04478259
  0.01326596 -0.132136  ]","[ 0.01084972  0.00760018  0.1843488   0.08080849  0.0858238   0.0804478
 -0.06090793  0.02277228 -0.12101007  0.00762118  0.1150391   0.06382086
 -0.11113586 -0.0489612   0.10892266  0.10528354  0.03511958  0.03986762
 -0.09080447  0.14934053  0.15435228  0.18409999  0.01805724 -0.06088167
  0.06378663 -0.11383359 -0.0394551  -0.12254318  0.12879306 -0.03919038
 -0.10677738  0.03648982  0.00634722 -0.03048062 -0.06466237  0.13570072
 -0.10400394  0.05776106  0.25005165 -0.07818392  0.14200649  0.02919079
  0.04226895  0.16156729  0.09205367 -0.10895851  0.04036228  0.04478259
  0.01326596 -0.132136  ]",both,0.0,0.0,1.001
883.0,5.0,HighIOS,"[ 1.29223913e-01 -1.03191555e-01  7.71230757e-02  6.76090941e-02
  4.66835573e-02  3.71653363e-02 -4.54931781e-02  2.11074948e-05
 -1.11309692e-01 -1.89376295e-01  9.63259265e-02 -6.01788908e-02
 -2.50463188e-02  5.68697182e-03 -1.46597952e-01  6.54561594e-02
  6.65383637e-02 -1.39935181e-01 -1.21096835e-01 -3.88735086e-02
  1.47330761e-01  1.81197032e-01 -2.41724066e-02 -1.56967845e-02
  9.09739658e-02  3.57460305e-02  1.40148163e-01 -3.90657671e-02
  1.36932641e-01  9.26294550e-02  1.94311410e-01  3.15279402e-02
 -1.09266728e-01  1.12929251e-02 -5.52553870e-02  1.06485441e-01
  2.24283356e-02  1.38492361e-01  1.18775100e-01 -3.50370035e-02
  1.32374009e-02  8.78152698e-02  6.22542650e-02  1.13228843e-01
  9.83127207e-03  6.47702143e-02  3.05425003e-03  2.09163874e-01
  5.84831275e-03 -4.25212458e-02]","[ 0.2561245   0.06557845 -0.06233912  0.07690869  0.05582779 -0.04622861
  0.05626894  0.15080686 -0.01237689 -0.3115482   0.16191302  0.11266383
  0.18068443  0.19334045 -0.12526831 -0.06033358  0.15795897 -0.3981116
 -0.20643343 -0.12410317  0.2254615   0.11033959  0.0392053  -0.09387012
  0.17244409 -0.03284667  0.18140595  0.07376877  0.08175588  0.10488722
  0.01616716  0.1658346  -0.05849228  0.00977284 -0.00860109  0.18523772
 -0.21319468 -0.1582306   0.15025225  0.05758562  0.01610249 -0.0500729
 -0.04986173  0.2499241  -0.02767969 -0.00112039  0.03870388  0.11330251
  0.11826046 -0.05597944]",both,0.8306093465951696,4.868793929927051,0.567
886.0,5.0,HighIOS,"[ 0.1103144   0.04779037  0.05071016  0.01395736  0.04374699  0.06371708
 -0.04425791  0.07001276 -0.12540382 -0.0700415   0.05840182 -0.07978103
 -0.02377688  0.05571359 -0.01465821  0.10285488 -0.03502494 -0.02725143
 -0.08770486  0.0480898   0.1426562   0.1289558  -0.06648704  0.06332305
  0.00224431  0.00829292  0.03485658 -0.03879942  0.04872506  0.06782608
  0.00287443 -0.00904776 -0.01501558  0.01661038 -0.03592985 -0.00373927
  0.02226172  0.13224109  0.12040295 -0.14081705  0.01203329  0.08206303
  0.07742549  0.0657064   0.10488983 -0.03880683  0.02203608  0.10510495
 -0.00278623  0.02174441]","[ 0.06029125  0.00434141  0.09307121  0.0119737   0.06534825  0.08746333
 -0.06182219  0.04113203 -0.12506065 -0.11483552  0.0996314  -0.0367792
 -0.03081571  0.051092   -0.04983011  0.08608728 -0.03441889 -0.07320368
 -0.01269401  0.02088398  0.10078618  0.10056046  0.02391944  0.04692718
  0.00770967 -0.03311242  0.10446779 -0.00200241  0.09621207  0.04183909
  0.07866229 -0.01595549 -0.01763948 -0.00487252 -0.08759096  0.06664307
  0.01661541  0.11053814  0.06087163 -0.07431297 -0.00469187  0.07224862
  0.05042489  0.05724635  0.09543479 -0.04013773  0.04054098  0.15537904
  0.02117768 -0.01862378]",both,0.27304723797615327,1.5633012568578124,0.839
903.0,6.0,HighIOS,"[ 0.12881319  0.03148917  0.18474239  0.03254998 -0.20440744  0.06091642
 -0.09847814  0.00232299  0.05470227  0.05043214  0.04416242  0.0873118
  0.0769565   0.09870197 -0.10685305  0.08262841 -0.02047146 -0.01970138
 -0.07084507  0.07838777 -0.02109866 -0.02224058 -0.1492485   0.04299716
  0.10583386 -0.05749542  0.00352336  0.03996377  0.17085491  0.17724238
  0.16714522 -0.00334481  0.04281271  0.1008646   0.00609911  0.1469702
 -0.15947902 -0.01907101  0.11379772 -0.06562348 -0.0548515  -0.03434731
 -0.00382477 -0.12529841  0.00260337 -0.06101315 -0.06650625  0.07466055
  0.06871679 -0.0840396 ]","[ 0.07497379 -0.00513532  0.23693901 -0.07410532 -0.03471959  0.12093072
  0.12728623  0.12823807 -0.10519883 -0.11983939  0.06443469 -0.13219586
 -0.06374778  0.07598081  0.0471688   0.09722935 -0.11870891 -0.34464478
 -0.09552801  0.00356247 -0.00343832  0.1730707   0.05179971 -0.07411335
  0.15726021  0.06513479  0.04110593 -0.0804304   0.11631253  0.15263483
  0.08111408  0.0422124  -0.13248432  0.05654852  0.13965136  0.12226257
 -0.03908702  0.02893721  0.06676106 -0.06033449  0.01605576  0.07780841
  0.00564228  0.03901487 -0.11169788 -0.11249226  0.19706285  0.06762078
  0.0271445  -0.10142915]",both,0.853106541427001,4.780082479119301,0.291
909.0,7.0,HighIOS,"[-0.01953167  0.01077788  0.21058819  0.02522087  0.03553299  0.14533515
 -0.02407946 -0.00398106 -0.24090818 -0.13701245  0.19243616 -0.0144105
 -0.0053741  -0.08754675  0.04324836 -0.00171511  0.04949292  0.00174702
 -0.00195264  0.14724691  0.09610832  0.26010227  0.04211242 -0.0034207
  0.07715762 -0.05255445  0.07943345 -0.09135805  0.14906204  0.00836238
  0.15028319 -0.09002188 -0.07429218 -0.05376108 -0.06552728  0.07971237
 -0.10214437  0.16314048  0.18143672 -0.05045413  0.00096175  0.08756211
 -0.0565882   0.08360578  0.04775845 -0.14521053  0.03340096  0.22027735
  0.10048501 -0.08972572]","[ 0.05707273 -0.03181565  0.14736329 -0.02069067 -0.01274444  0.08158105
 -0.03916783  0.00869039 -0.14448796 -0.1560972   0.11279591 -0.17176747
 -0.00715792  0.05221645 -0.10430779  0.07095651  0.00350856 -0.1072133
 -0.11964091  0.07072989  0.17656592  0.13998084  0.06746413  0.0796096
  0.05219911 -0.05917976  0.15867655  0.01573863  0.07108494  0.1293341
  0.11869402 -0.08576085 -0.07958515  0.03983686  0.05498227  0.11192167
 -0.08051144  0.07994186  0.10659307 -0.19078188  0.06044347  0.07512891
  0.03776927  0.09423905  0.06987865 -0.01216681  0.05642751  0.23017275
  0.09925361  0.00208414]",both,0.5542517143733104,3.2228818382136524,0.712
